latitude,,longitude
40.44140031,,-79.9473156
40.44140219,,-79.94731205
40.44140405,,-79.94730853
40.44140574,,-79.947305
40.44140744,,-79.9473015
40.44140905,,-79.94729799
40.44141066,,-79.94729453
40.44141218,,-79.94729107
40.44141364,,-79.94728764
40.44141505,,-79.94728422
40.44141637,,-79.94728085
40.44141763,,-79.94727745
40.44141885,,-79.94727411
40.44142004,,-79.94727086
40.44142119,,-79.94726762
40.44142228,,-79.94726444
40.44142333,,-79.94726131
40.44142434,,-79.94725821
40.44142536,,-79.94725521
40.44142634,,-79.9472522
40.44142728,,-79.94724926
40.44142818,,-79.94724639
40.44142905,,-79.94724353
40.44142989,,-79.94724072
40.44143067,,-79.947238
40.44143143,,-79.94723531
40.44143217,,-79.94723268
40.44143286,,-79.94723012
40.44143354,,-79.94722759
40.44143421,,-79.94722519
40.44143486,,-79.94722287
40.44143545,,-79.94722052
40.44143608,,-79.94721826
40.44143666,,-79.94721589
40.44143729,,-79.94721339
40.4414379,,-79.94721073
40.44143855,,-79.947208
40.44143916,,-79.94720511
40.44143978,,-79.94720217
40.44144039,,-79.94719928
40.44144102,,-79.9471965
40.44144158,,-79.94719373
40.44144209,,-79.94719106
40.44144256,,-79.94718829
40.44144312,,-79.94718549
40.44144359,,-79.94718251
40.44144405,,-79.94717942
40.44144458,,-79.94717619
40.44144511,,-79.94717292
40.44144563,,-79.94716941
40.44144618,,-79.94716584
40.44144672,,-79.94716212
40.44144724,,-79.94715838
40.44144768,,-79.94715469
40.44144809,,-79.94715105
40.44144844,,-79.9471476
40.44144876,,-79.94714425
40.44144906,,-79.94714097
40.44144926,,-79.94713778
40.44144943,,-79.9471347
40.44144961,,-79.9471317
40.44144973,,-79.94712881
40.44144987,,-79.94712584
40.44145,,-79.94712272
40.44145011,,-79.94711965
40.44145021,,-79.94711656
40.44145032,,-79.94711341
40.44145042,,-79.94711033
40.44145043,,-79.94710717
40.44145049,,-79.94710401
40.44145048,,-79.94710091
40.44145051,,-79.94709774
40.44145056,,-79.94709449
40.44145055,,-79.94709115
40.44145054,,-79.94708775
40.4414505,,-79.94708438
40.44145052,,-79.94708099
40.44145054,,-79.94707757
40.44145049,,-79.94707419
40.44145038,,-79.94707094
40.44145025,,-79.94706774
40.44145011,,-79.94706465
40.44144995,,-79.94706162
40.44144979,,-79.94705855
40.44144959,,-79.94705539
40.44144937,,-79.94705209
40.44144913,,-79.94704852
40.44144889,,-79.94704474
40.44144866,,-79.94704092
40.44144841,,-79.9470371
40.44144818,,-79.94703333
40.44144801,,-79.9470298
40.44144777,,-79.94702644
40.44144758,,-79.94702312
40.44144742,,-79.94701997
40.44144727,,-79.94701697
40.44144712,,-79.94701393
40.44144699,,-79.94701087
40.44144689,,-79.94700774
40.44144684,,-79.94700445
40.44144673,,-79.94700096
40.44144664,,-79.94699738
40.44144662,,-79.94699378
40.44144658,,-79.94699014
40.44144653,,-79.94698651
40.44144642,,-79.94698273
40.44144629,,-79.94697892
40.44144619,,-79.94697511
40.44144602,,-79.94697124
40.44144586,,-79.94696741
40.44144562,,-79.94696363
40.44144547,,-79.94695992
40.44144528,,-79.94695612
40.44144506,,-79.94695239
40.44144482,,-79.94694871
40.44144461,,-79.94694492
40.44144438,,-79.94694112
40.44144417,,-79.94693728
40.44144395,,-79.94693347
40.44144372,,-79.94692959
40.44144353,,-79.9469257
40.4414434,,-79.94692187
40.44144316,,-79.94691809
40.44144295,,-79.94691425
40.44144273,,-79.94691038
40.44144251,,-79.94690653
40.44144231,,-79.94690269
40.44144212,,-79.94689895
40.44144192,,-79.94689521
40.44144163,,-79.94689162
40.44144133,,-79.946888
40.44144105,,-79.94688443
40.4414408,,-79.94688089
40.44144056,,-79.94687733
40.44144032,,-79.94687371
40.44144009,,-79.94687006
40.44143989,,-79.94686639
40.44143967,,-79.94686267
40.44143941,,-79.94685903
40.44143917,,-79.94685534
40.44143888,,-79.9468516
40.44143856,,-79.94684779
40.44143825,,-79.94684393
40.44143792,,-79.9468401
40.44143762,,-79.94683631
40.4414373,,-79.94683254
40.44143697,,-79.94682879
40.44143667,,-79.946825
40.44143632,,-79.94682119
40.44143591,,-79.94681741
40.44143552,,-79.94681364
40.44143507,,-79.94680989
40.44143466,,-79.94680616
40.44143423,,-79.94680243
40.44143375,,-79.94679862
40.44143327,,-79.94679481
40.44143273,,-79.94679104
40.44143225,,-79.94678734
40.44143172,,-79.94678375
40.44143118,,-79.94678025
40.4414306,,-79.94677684
40.44143008,,-79.9467734
40.44142953,,-79.94676997
40.44142894,,-79.94676659
40.44142837,,-79.94676316
40.44142776,,-79.94675967
40.4414271,,-79.94675619
40.44142646,,-79.94675262
40.44142579,,-79.94674897
40.44142508,,-79.94674533
40.44142436,,-79.94674164
40.4414236,,-79.94673794
40.44142288,,-79.94673422
40.44142217,,-79.94673049
40.44142147,,-79.94672677
40.44142079,,-79.94672308
40.44142005,,-79.9467194
40.44141936,,-79.94671579
40.44141867,,-79.94671224
40.44141799,,-79.94670872
40.44141732,,-79.94670524
40.44141664,,-79.94670177
40.44141597,,-79.94669834
40.44141532,,-79.94669491
40.44141459,,-79.94669153
40.44141393,,-79.9466881
40.44141325,,-79.94668466
40.44141254,,-79.9466812
40.44141187,,-79.9466777
40.44141119,,-79.94667411
40.44141052,,-79.94667048
40.44140979,,-79.94666688
40.44140907,,-79.94666327
40.44140837,,-79.94665967
40.44140766,,-79.94665608
40.44140696,,-79.94665241
40.44140621,,-79.9466485
40.44140533,,-79.94664426
40.44140434,,-79.94663952
40.44140328,,-79.94663418
40.44140211,,-79.94662836
40.44140095,,-79.94662239
40.44139982,,-79.94661649
40.44139875,,-79.94661073
40.44139773,,-79.9466052
40.44139673,,-79.94659991
40.44139573,,-79.94659476
40.44139471,,-79.94658981
40.44139373,,-79.94658497
40.44139277,,-79.94658027
40.44139182,,-79.94657565
40.44139087,,-79.94657109
40.44139,,-79.94656656
40.44138914,,-79.9465621
40.44138828,,-79.94655771
40.44138744,,-79.94655342
40.44138662,,-79.94654917
40.44138577,,-79.94654502
40.44138495,,-79.94654101
40.44138417,,-79.94653707
40.44138341,,-79.94653323
40.44138267,,-79.94652949
40.44138194,,-79.94652586
40.44138122,,-79.94652231
40.44138049,,-79.94651885
40.44137982,,-79.94651554
40.44137917,,-79.94651227
40.44137855,,-79.94650906
40.44137797,,-79.94650599
40.44137743,,-79.94650298
40.44137688,,-79.9465001
40.44137637,,-79.94649729
40.44137588,,-79.94649457
40.44137542,,-79.94649196
40.44137499,,-79.94648944
40.44137451,,-79.94648705
40.44137404,,-79.94648472
40.44137358,,-79.94648248
40.44137318,,-79.94648037
40.44137278,,-79.94647829
40.44137243,,-79.94647634
40.44137204,,-79.94647456
40.44137172,,-79.9464728
40.44137136,,-79.94647103
40.44137101,,-79.94646906
40.44137061,,-79.94646671
40.4413701,,-79.94646404
40.4413695,,-79.94646101
40.44136889,,-79.94645773
40.44136826,,-79.94645432
40.44136761,,-79.94645086
40.44136693,,-79.94644738
40.44136616,,-79.94644392
40.44136549,,-79.94644052
40.4413648,,-79.94643717
40.44136413,,-79.94643385
40.44136347,,-79.94643059
40.44136289,,-79.94642736
40.44136207,,-79.94642419
40.44136133,,-79.94642093
40.44136078,,-79.94641755
40.4413602,,-79.94641419
40.44135965,,-79.94641076
40.44135904,,-79.94640743
40.44135853,,-79.94640404
40.44135796,,-79.94640068
40.44135737,,-79.94639724
40.4413568,,-79.94639378
40.4413562,,-79.9463903
40.44135559,,-79.9463868
40.44135499,,-79.9463834
40.44135439,,-79.94638
40.44135379,,-79.94637652
40.44135308,,-79.94637319
40.44135236,,-79.94636987
40.44135177,,-79.94636646
40.44135111,,-79.94636307
40.44135052,,-79.94635973
40.44134996,,-79.9463564
40.44134931,,-79.94635306
40.44134874,,-79.94634965
40.44134811,,-79.94634631
40.44134747,,-79.94634293
40.44134684,,-79.94633959
40.4413462,,-79.94633623
40.4413456,,-79.94633288
40.44134498,,-79.94632957
40.44134436,,-79.94632629
40.44134368,,-79.94632301
40.44134311,,-79.94631978
40.44134249,,-79.94631664
40.44134191,,-79.94631349
40.44134134,,-79.94631034
40.44134074,,-79.94630718
40.44134017,,-79.94630404
40.44133957,,-79.94630083
40.44133901,,-79.94629758
40.44133836,,-79.94629433
40.44133777,,-79.94629107
40.44133713,,-79.94628781
40.44133651,,-79.94628458
40.44133592,,-79.94628134
40.44133529,,-79.94627809
40.44133467,,-79.94627482
40.44133401,,-79.94627162
40.44133341,,-79.94626839
40.44133279,,-79.94626518
40.44133215,,-79.94626201
40.44133156,,-79.94625878
40.44133096,,-79.94625561
40.44133031,,-79.94625241
40.44132965,,-79.94624929
40.44132902,,-79.94624619
40.44132841,,-79.94624311
40.44132781,,-79.94624007
40.44132724,,-79.94623706
40.44132668,,-79.9462341
40.4413261,,-79.94623115
40.44132556,,-79.94622823
40.44132495,,-79.94622527
40.44132435,,-79.94622229
40.44132378,,-79.94621936
40.44132323,,-79.94621637
40.44132265,,-79.94621336
40.44132204,,-79.94621026
40.44132147,,-79.94620705
40.44132086,,-79.94620376
40.4413202,,-79.94620035
40.44131956,,-79.946197
40.44131892,,-79.94619366
40.44131825,,-79.94619025
40.44131757,,-79.94618689
40.44131693,,-79.94618359
40.44131627,,-79.94618028
40.44131562,,-79.94617694
40.44131497,,-79.94617371
40.44131444,,-79.94617042
40.4413138,,-79.94616709
40.44131319,,-79.94616372
40.44131258,,-79.94616034
40.44131188,,-79.946157
40.44131117,,-79.94615362
40.44131047,,-79.94615029
40.44130983,,-79.94614696
40.44130912,,-79.94614355
40.44130843,,-79.94614017
40.44130779,,-79.94613675
40.44130706,,-79.94613337
40.44130635,,-79.94613
40.44130565,,-79.94612674
40.441305,,-79.94612343
40.44130426,,-79.94612013
40.44130361,,-79.94611685
40.44130291,,-79.94611363
40.44130217,,-79.94611043
40.44130151,,-79.94610718
40.44130094,,-79.94610397
40.4413003,,-79.94610072
40.44129957,,-79.94609747
40.441299,,-79.94609415
40.44129833,,-79.94609081
40.44129771,,-79.94608745
40.44129704,,-79.94608407
40.44129644,,-79.94608065
40.44129583,,-79.94607724
40.44129523,,-79.94607385
40.44129463,,-79.94607048
40.44129402,,-79.94606703
40.44129339,,-79.94606365
40.4412927,,-79.94606027
40.44129199,,-79.9460569
40.44129136,,-79.94605353
40.44129077,,-79.94605022
40.44129015,,-79.94604684
40.44128954,,-79.94604346
40.44128893,,-79.94604012
40.44128835,,-79.9460367
40.44128771,,-79.94603328
40.44128709,,-79.94602984
40.44128648,,-79.94602636
40.44128585,,-79.94602284
40.44128517,,-79.94601932
40.4412845,,-79.94601577
40.44128377,,-79.94601227
40.44128309,,-79.94600872
40.44128239,,-79.94600526
40.44128173,,-79.9460018
40.44128108,,-79.9459983
40.44128041,,-79.94599489
40.44127978,,-79.94599147
40.44127915,,-79.94598815
40.44127848,,-79.94598479
40.44127788,,-79.94598148
40.44127729,,-79.94597819
40.44127665,,-79.94597491
40.44127608,,-79.94597153
40.44127549,,-79.94596814
40.44127489,,-79.94596471
40.44127425,,-79.94596118
40.44127364,,-79.94595774
40.44127303,,-79.94595424
40.44127244,,-79.94595071
40.44127185,,-79.94594715
40.44127127,,-79.94594366
40.44127062,,-79.94594014
40.44127001,,-79.94593667
40.44126944,,-79.94593325
40.44126883,,-79.94592986
40.44126826,,-79.94592647
40.44126771,,-79.94592311
40.4412671,,-79.94591974
40.44126649,,-79.94591634
40.44126589,,-79.94591301
40.44126525,,-79.94590968
40.44126461,,-79.9459063
40.44126403,,-79.94590291
40.44126341,,-79.94589952
40.44126286,,-79.9458962
40.4412623,,-79.9458929
40.44126179,,-79.94588963
40.44126118,,-79.94588637
40.44126064,,-79.94588311
40.44126009,,-79.94587985
40.44125945,,-79.94587659
40.44125883,,-79.94587328
40.4412582,,-79.94586997
40.44125754,,-79.94586664
40.44125692,,-79.94586328
40.44125632,,-79.94585993
40.44125576,,-79.94585658
40.44125517,,-79.94585318
40.44125455,,-79.94584982
40.44125382,,-79.94584648
40.44125314,,-79.94584314
40.44125248,,-79.9458397
40.44125177,,-79.9458364
40.44125108,,-79.94583311
40.4412504,,-79.94582979
40.44124977,,-79.94582646
40.44124909,,-79.94582312
40.44124856,,-79.94581979
40.44124794,,-79.94581645
40.4412472,,-79.94581303
40.44124655,,-79.94580959
40.44124587,,-79.94580624
40.44124514,,-79.9458028
40.44124448,,-79.9457993
40.44124372,,-79.94579582
40.44124295,,-79.9457924
40.44124209,,-79.94578889
40.44124137,,-79.94578537
40.44124062,,-79.94578186
40.44123984,,-79.94577837
40.44123915,,-79.94577481
40.44123842,,-79.94577124
40.44123772,,-79.94576774
40.44123697,,-79.94576418
40.44123623,,-79.94576065
40.44123557,,-79.94575711
40.44123493,,-79.94575359
40.44123417,,-79.94575018
40.44123346,,-79.94574671
40.44123275,,-79.94574322
40.44123204,,-79.94573974
40.44123134,,-79.94573634
40.44123067,,-79.94573285
40.44122996,,-79.94572939
40.44122925,,-79.94572594
40.44122863,,-79.94572243
40.44122794,,-79.94571888
40.4412272,,-79.94571527
40.44122648,,-79.9457117
40.44122573,,-79.94570802
40.44122502,,-79.9457044
40.44122432,,-79.94570084
40.44122362,,-79.94569728
40.44122295,,-79.94569382
40.44122226,,-79.94569033
40.4412216,,-79.94568693
40.4412209,,-79.94568354
40.44122023,,-79.94568008
40.44121954,,-79.94567669
40.44121885,,-79.94567329
40.44121818,,-79.94566986
40.44121747,,-79.94566645
40.44121675,,-79.945663
40.44121603,,-79.94565952
40.44121524,,-79.94565608
40.4412145,,-79.94565263
40.44121376,,-79.94564916
40.44121297,,-79.9456457
40.4412122,,-79.94564225
40.44121145,,-79.94563878
40.44121069,,-79.94563525
40.44120995,,-79.94563173
40.44120917,,-79.94562824
40.44120839,,-79.94562472
40.44120769,,-79.94562123
40.44120698,,-79.94561768
40.44120626,,-79.94561412
40.44120561,,-79.9456105
40.44120498,,-79.94560694
40.44120435,,-79.94560344
40.44120359,,-79.94559971
40.44120279,,-79.94559596
40.44120214,,-79.94559215
40.44120141,,-79.94558842
40.4412007,,-79.94558468
40.44119997,,-79.94558101
40.44119921,,-79.94557738
40.44119843,,-79.94557371
40.44119761,,-79.94557001
40.44119683,,-79.94556633
40.44119602,,-79.94556267
40.44119522,,-79.94555894
40.44119444,,-79.94555525
40.44119364,,-79.94555148
40.44119287,,-79.9455476
40.44119202,,-79.94554374
40.44119121,,-79.94553988
40.44119039,,-79.94553602
40.44118953,,-79.94553217
40.44118872,,-79.94552838
40.44118787,,-79.94552456
40.441187,,-79.94552081
40.4411862,,-79.94551703
40.44118535,,-79.94551324
40.44118458,,-79.94550938
40.44118383,,-79.9455056
40.44118304,,-79.94550189
40.44118223,,-79.94549806
40.44118144,,-79.94549435
40.44118074,,-79.94549067
40.44118005,,-79.94548696
40.44117934,,-79.94548331
40.44117861,,-79.94547959
40.44117784,,-79.94547584
40.44117706,,-79.94547214
40.44117627,,-79.94546847
40.44117546,,-79.94546485
40.44117468,,-79.94546123
40.44117389,,-79.94545763
40.4411731,,-79.94545407
40.44117231,,-79.94545052
40.44117155,,-79.94544698
40.44117078,,-79.94544348
40.44117004,,-79.94544
40.44116925,,-79.9454365
40.44116849,,-79.94543301
40.44116773,,-79.94542951
40.44116702,,-79.945426
40.44116618,,-79.94542244
40.44116535,,-79.94541889
40.44116458,,-79.94541533
40.4411638,,-79.94541176
40.44116302,,-79.94540817
40.44116226,,-79.94540452
40.44116151,,-79.94540091
40.44116077,,-79.94539735
40.44115998,,-79.94539373
40.44115921,,-79.94539014
40.44115845,,-79.94538652
40.44115771,,-79.94538292
40.44115696,,-79.94537929
40.44115622,,-79.94537563
40.44115543,,-79.94537204
40.44115468,,-79.94536845
40.44115397,,-79.94536487
40.44115321,,-79.94536134
40.44115246,,-79.94535786
40.44115172,,-79.94535438
40.44115093,,-79.94535085
40.44115013,,-79.94534739
40.44114937,,-79.94534391
40.44114857,,-79.94534039
40.44114781,,-79.94533688
40.44114702,,-79.94533335
40.44114625,,-79.9453298
40.44114551,,-79.94532625
40.44114474,,-79.94532271
40.44114402,,-79.94531915
40.44114322,,-79.94531562
40.44114243,,-79.94531209
40.44114169,,-79.94530857
40.44114094,,-79.94530499
40.44114019,,-79.94530147
40.44113943,,-79.94529796
40.44113869,,-79.9452944
40.44113797,,-79.94529089
40.44113727,,-79.94528738
40.44113658,,-79.94528388
40.44113585,,-79.94528037
40.44113512,,-79.94527688
40.4411344,,-79.94527339
40.44113368,,-79.94526992
40.44113297,,-79.94526647
40.44113231,,-79.94526295
40.44113165,,-79.94525943
40.44113098,,-79.94525591
40.44113028,,-79.94525228
40.44112958,,-79.94524873
40.44112885,,-79.94524518
40.44112816,,-79.9452417
40.44112744,,-79.94523815
40.44112672,,-79.94523464
40.44112602,,-79.94523112
40.44112533,,-79.94522759
40.44112461,,-79.94522404
40.4411238,,-79.94522052
40.44112305,,-79.94521696
40.4411223,,-79.94521336
40.44112152,,-79.94520978
40.44112078,,-79.94520616
40.44112008,,-79.94520253
40.44111932,,-79.94519898
40.44111855,,-79.94519542
40.44111781,,-79.94519184
40.44111707,,-79.94518835
40.44111639,,-79.94518484
40.4411157,,-79.94518136
40.44111498,,-79.94517779
40.4411143,,-79.94517431
40.44111364,,-79.94517081
40.44111287,,-79.94516737
40.44111206,,-79.94516382
40.44111134,,-79.94516033
40.44111058,,-79.94515677
40.44110981,,-79.94515326
40.44110915,,-79.94514963
40.44110845,,-79.94514601
40.4411077,,-79.94514238
40.44110699,,-79.94513875
40.44110618,,-79.94513511
40.44110543,,-79.94513141
40.44110464,,-79.94512771
40.44110374,,-79.945124
40.44110295,,-79.94512035
40.44110214,,-79.94511667
40.44110129,,-79.94511292
40.44110044,,-79.94510921
40.44109966,,-79.94510542
40.44109891,,-79.94510172
40.44109814,,-79.94509796
40.44109737,,-79.94509421
40.4410966,,-79.9450905
40.44109579,,-79.94508677
40.44109504,,-79.94508304
40.44109426,,-79.94507939
40.44109347,,-79.94507573
40.44109268,,-79.94507198
40.44109184,,-79.94506826
40.44109102,,-79.94506455
40.44109021,,-79.94506083
40.44108944,,-79.94505714
40.44108862,,-79.94505345
40.44108777,,-79.94504973
40.4410869,,-79.94504603
40.44108613,,-79.94504225
40.44108531,,-79.94503843
40.44108444,,-79.94503473
40.44108361,,-79.94503103
40.44108275,,-79.9450273
40.4410819,,-79.94502357
40.4410811,,-79.94501985
40.44108026,,-79.94501612
40.44107944,,-79.94501243
40.44107868,,-79.94500862
40.44107784,,-79.94500494
40.44107703,,-79.94500114
40.44107626,,-79.9449973
40.44107547,,-79.94499341
40.44107465,,-79.94498962
40.44107392,,-79.94498578
40.44107318,,-79.9449819
40.4410724,,-79.944978
40.44107162,,-79.94497407
40.44107081,,-79.94497016
40.44107,,-79.94496623
40.44106916,,-79.94496226
40.44106833,,-79.94495831
40.44106752,,-79.94495433
40.44106672,,-79.94495045
40.44106589,,-79.94494652
40.44106509,,-79.94494256
40.44106424,,-79.94493861
40.44106341,,-79.94493468
40.44106264,,-79.94493066
40.44106177,,-79.94492664
40.44106096,,-79.94492259
40.44106015,,-79.94491854
40.44105928,,-79.94491448
40.44105835,,-79.94491044
40.44105753,,-79.94490629
40.44105672,,-79.9449022
40.44105582,,-79.94489809
40.44105498,,-79.94489398
40.44105412,,-79.94488978
40.44105326,,-79.94488564
40.44105241,,-79.94488136
40.44105147,,-79.94487714
40.44105056,,-79.94487293
40.44104968,,-79.94486868
40.44104872,,-79.94486447
40.44104782,,-79.94486019
40.44104687,,-79.9448559
40.44104591,,-79.94485161
40.44104502,,-79.9448473
40.44104404,,-79.94484294
40.4410431,,-79.94483863
40.44104225,,-79.94483426
40.44104124,,-79.94482991
40.44104027,,-79.94482551
40.44103943,,-79.94482103
40.44103852,,-79.94481663
40.44103764,,-79.94481215
40.44103684,,-79.9448076
40.44103597,,-79.94480311
40.44103508,,-79.94479855
40.4410342,,-79.94479411
40.44103327,,-79.94478961
40.44103245,,-79.94478525
40.44103161,,-79.94478086
40.44103071,,-79.94477647
40.44102979,,-79.94477204
40.44102885,,-79.94476763
40.44102795,,-79.94476318
40.44102706,,-79.94475875
40.44102613,,-79.94475428
40.44102523,,-79.9447498
40.4410243,,-79.9447453
40.44102334,,-79.94474067
40.44102242,,-79.94473606
40.44102145,,-79.94473153
40.44102058,,-79.94472684
40.4410197,,-79.9447222
40.44101876,,-79.94471756
40.44101778,,-79.94471286
40.44101684,,-79.94470811
40.44101586,,-79.94470329
40.44101485,,-79.94469844
40.44101388,,-79.94469355
40.44101289,,-79.94468869
40.44101189,,-79.94468382
40.44101084,,-79.94467889
40.44100986,,-79.94467392
